mode,l,m,n,theory,operator,derivative_order,parity,branch,k,coefficient_re,coefficient_im,maximum_fit_order,source_file,source_commit,source_repository,source_paper,license
330,3,3,0,cubic_even,lambda_ev,6,preserving,minus,9,0.088813,-0.38285,10,cubic_even_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_even,lambda_ev,6,preserving,minus,10,0.0,-0.16027,10,cubic_even_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,plus,0,0.30427,-0.14249,10,cubic_odd_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,plus,1,-0.46945,-0.44271,10,cubic_odd_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,plus,2,-1.3574,0.37934,10,cubic_odd_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,plus,3,-0.57449,1.5501,10,cubic_odd_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,plus,4,0.96825,1.0603,10,cubic_odd_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,plus,5,1.1074,-0.31778,10,cubic_odd_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,plus,6,0.37248,-0.69466,10,cubic_odd_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,plus,7,0.14992,-0.46703,10,cubic_odd_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,plus,8,0.19176,-0.51203,10,cubic_odd_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,plus,9,0.090382,-0.49782,10,cubic_odd_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,plus,10,0.0,-0.1798,10,cubic_odd_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,minus,0,-0.30427,0.14249,10,cubic_odd_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,minus,1,0.46945,0.44271,10,cubic_odd_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,minus,2,1.3574,-0.37934,10,cubic_odd_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,minus,3,0.57449,-1.5501,10,cubic_odd_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,minus,4,-0.96825,-1.0603,10,cubic_odd_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,minus,5,-1.1074,0.31778,10,cubic_odd_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,minus,6,-0.37248,0.69466,10,cubic_odd_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,minus,7,-0.14992,0.46703,10,cubic_odd_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,minus,8,-0.19176,0.51203,10,cubic_odd_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,minus,9,-0.090382,0.49782,10,cubic_odd_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,cubic_odd,lambda_odd,6,breaking,minus,10,0.0,0.1798,10,cubic_odd_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,plus,0,-0.64085,-0.59474,9,quartic_1_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,plus,1,-1.792,-0.6271,9,quartic_1_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,plus,2,-2.945,-0.028286,9,quartic_1_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,plus,3,-3.4515,1.5353,9,quartic_1_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,plus,4,-1.8246,2.7905,9,quartic_1_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,plus,5,-0.039741,0.8287,9,quartic_1_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,plus,6,0.0,-1.4413,9,quartic_1_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,plus,7,0.0,-0.91116,9,quartic_1_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,plus,8,0.0,-0.26679,9,quartic_1_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,plus,9,0.0,-0.35017,9,quartic_1_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,minus,0,0.0062639,-0.040268,10,quartic_1_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,minus,1,-0.12651,0.13706,10,quartic_1_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,minus,2,0.20346,-0.031321,10,quartic_1_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,minus,3,0.10002,-1.6207,10,quartic_1_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,minus,4,-2.1507,-2.8501,10,quartic_1_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,minus,5,-4.3847,-1.1689,10,quartic_1_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,minus,6,-3.568,1.0023,10,quartic_1_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,minus,7,-2.0285,0.76706,10,quartic_1_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,minus,8,-2.5617,0.062106,10,quartic_1_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,minus,9,-3.5122,0.0,10,quartic_1_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_1,epsilon1,8,preserving,minus,10,-2.2676,0.0,10,quartic_1_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,plus,0,0.0,0.0,14,quartic_2_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,plus,1,-0.24613,0.17262,14,quartic_2_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,plus,2,0.13745,0.035268,14,quartic_2_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,plus,3,-0.13996,-1.4876,14,quartic_2_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,plus,4,-2.8626,-2.4038,14,quartic_2_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,plus,5,-5.2045,-0.25624,14,quartic_2_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,plus,6,-4.2951,2.0997,14,quartic_2_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,plus,7,-2.8056,1.7668,14,quartic_2_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,plus,8,-3.0599,1.0821,14,quartic_2_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,plus,9,-3.1379,1.0991,14,quartic_2_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,plus,10,-2.7318,0.87009,14,quartic_2_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,plus,11,-2.7167,1.1617,14,quartic_2_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,plus,12,-4.0696,0.99426,14,quartic_2_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,plus,13,-5.304,0.0043493,14,quartic_2_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,plus,14,-2.7757,0.0,14,quartic_2_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,minus,0,-0.63383,-0.7061,13,quartic_2_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,minus,1,-1.7287,-0.9568,13,quartic_2_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,minus,2,-2.6267,-0.60737,13,quartic_2_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,minus,3,-3.0642,0.81931,13,quartic_2_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,minus,4,-1.4028,2.1835,13,quartic_2_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,minus,5,0.60802,0.55765,13,quartic_2_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,minus,6,-0.49789,-1.6186,13,quartic_2_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,minus,7,-2.0549,-1.1777,13,quartic_2_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,minus,8,-2.3704,-0.50272,13,quartic_2_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,minus,9,-2.6905,-0.94935,13,quartic_2_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,minus,10,-0.27301,-0.96443,13,quartic_2_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,minus,11,1.1302,0.0,13,quartic_2_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,minus,12,-8.4305,0.0,13,quartic_2_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_2,epsilon2,8,preserving,minus,13,-11.602,0.0,13,quartic_2_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,plus,0,0.32096,0.31552,10,quartic_3_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,plus,1,0.79007,0.47443,10,quartic_3_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,plus,2,1.4881,0.16078,10,quartic_3_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,plus,3,1.6338,-1.3686,10,quartic_3_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,plus,4,-0.48974,-2.5669,10,quartic_3_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,plus,5,-2.6184,-0.71568,10,quartic_3_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,plus,6,-1.5654,1.5238,10,quartic_3_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,plus,7,-0.0038271,1.1105,10,quartic_3_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,plus,8,0.0,0.47557,10,quartic_3_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,plus,9,0.0,0.79446,10,quartic_3_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,plus,10,0.0,0.56026,10,quartic_3_plus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,minus,0,-0.32096,-0.31552,10,quartic_3_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,minus,1,-0.79007,-0.47443,10,quartic_3_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,minus,2,-1.4881,-0.16078,10,quartic_3_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,minus,3,-1.6338,1.3686,10,quartic_3_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,minus,4,0.48974,2.5669,10,quartic_3_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,minus,5,2.6184,0.71568,10,quartic_3_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,minus,6,1.5654,-1.5238,10,quartic_3_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,minus,7,0.0038271,-1.1105,10,quartic_3_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,minus,8,0.0,-0.47557,10,quartic_3_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,minus,9,0.0,-0.79446,10,quartic_3_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
330,3,3,0,quartic_3,epsilon3,8,breaking,minus,10,0.0,-0.56026,10,quartic_3_minus_l3_m3_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
440,4,4,0,cubic_even,lambda_ev,6,preserving,plus,0,-0.36565,0.14762,8,cubic_even_plus_l4_m4_n0.txt,0afe6281bec6a6224bfd55fe4600d5966c6a7135,https://github.com/pacmn91/BeyondKerrQNM,https://arxiv.org/abs/2409.04517,GPL-3.0
